candidate_id,image_path,image_file_name,dataset_source,selection_band,selection_state,aesthetic_signal,nima_unit_score,rgnet_score,alamp_score,weighted_aesthetic_score,balanced_comparison_score,primary_rank,primary_rank_percentile,source_split,ava_mean_score,aadb_score,teacher_source_mode,teacher_model_name,gemini_raw_text,gemini_parse_error,gemini_api_error,comment_type,short_reason,detailed_reason,comparison_reason,generation_validation_flags,is_valid_pre_audit,batch_result_key,gemini_finish_reason,gemini_usage_metadata,visible_anchor_count,generic_phrase_count,specificity_pass,audit_flags,is_clean
gemini__100__59__aadb__rejected_low__farm1_500_20167899466_9a477fef43_b.jpg__8c9971ecb6,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_500_20167899466_9a477fef43_b.jpg,farm1_500_20167899466_9a477fef43_b.jpg,aadb,rejected_low,not_selected,weak,0.479856,0.430094,0.431466,0.435756,0.438107,2382,0.7936666666666666,train,,0.35,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""rejection_reason"",
  ""short_reason"": ""The composition is cluttered by the dominant blue cart frame which obstructs the scene and creates a distracting foreground element."",
  ""detailed_reason"": ""The heavy, worn blue frame of the food cart cuts through the image, creating a visual barrier that fragments the scene and competes with the vendor for attention. The background is also distracting, containing a partially visible person in a white shirt and various items like plastic bags on a shelf. This cluttered environment, combined with the high-angle perspective, results in a snapshot",truncated_json:finishReason=MAX_TOKENS:text_len=609,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=609'},False,gemini__100__59__aadb__rejected_low__farm1_500_20167899466_9a477fef43_b.jpg__8c9971ecb6,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 884, 'totalTokenCount': 1684, 'candidatesTokenCount': 124, 'promptTokenCount': 676}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__60__aadb__selected_high__farm1_271_19495680953_80c413b576_b.jpg__dcc7a00aad,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_271_19495680953_80c413b576_b.jpg,farm1_271_19495680953_80c413b576_b.jpg,aadb,selected_high,selected,strong,0.539166,0.53126,0.867021,0.699931,0.66675,69,0.02266666666666667,train,,0.7,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""selected_explanation"",
  ""short_reason"": ""This image is a strong A-cut candidate due to the sharp focus on the fuzzy bumblebee in mid-flight as it approaches the purple lavender flowers."",
  ""detailed_reason"": ""The photograph captures a dynamic moment with a bumblebee frozen in mid-air, its fuzzy body and",truncated_json:finishReason=MAX_TOKENS:text_len=327,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=327'},False,gemini__100__60__aadb__selected_high__farm1_271_19495680953_80c413b576_b.jpg__dcc7a00aad,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 929, 'totalTokenCount': 1694, 'candidatesTokenCount': 80, 'promptTokenCount': 685}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__63__ava__middle_near_miss__493027.jpg__2c1634252d,/home/omen_pc1/ava/images/493027.jpg,493027.jpg,ava,middle_near_miss,near_miss,medium,0.448377,0.535639,0.517975,0.518081,0.515484,1182,0.39366666666666666,val,4.90604,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__63__ava__middle_near_miss__493027.jpg__2c1634252d,MAX_TOKENS,"{'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__65__ava__middle_near_miss__443402.jpg__eb08091a6d,/home/omen_pc1/ava/images/443402.jpg,443402.jpg,ava,middle_near_miss,near_miss,medium,0.512884,0.486592,0.520344,0.506097,0.504037,1339,0.446,test,5.559809,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The image captures a clear grouping of seven Canada geese, but the flat, eye-level perspective and monotonous grassy background limit its overall impact."",
  ""detailed_reason"": ""The strength of the photo is the well-defined cluster of geese resting together, with their distinctive black necks and white cheek patches creating a repeating pattern. However, the composition is limited by the flat, eye-level camera angle that places the birds in a simple line across the uniform, brownish",truncated_json:finishReason=MAX_TOKENS:text_len=548,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=548'},False,gemini__100__65__ava__middle_near_miss__443402.jpg__eb08091a6d,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 892, 'totalTokenCount': 1697, 'candidatesTokenCount': 117, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__66__ava__selected_high__449159.jpg__3a2645e10a,/home/omen_pc1/ava/images/449159.jpg,449159.jpg,ava,selected_high,selected,strong,0.571168,0.605801,0.647387,0.623131,0.61724,261,0.08666666666666667,train,5.382022,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"":",truncated_json:finishReason=MAX_TOKENS:text_len=19,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=19'},False,gemini__100__66__ava__selected_high__449159.jpg__3a2645e10a,MAX_TOKENS,"{'thoughtsTokenCount': 1001, 'totalTokenCount': 1694, 'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'candidatesTokenCount': 8, 'promptTokenCount': 685}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__67__ava__selected_high__838352.jpg__5374714696,/home/omen_pc1/ava/images/838352.jpg,838352.jpg,ava,selected_high,selected,strong,0.545409,0.665079,0.816279,0.728712,0.707609,39,0.012666666666666666,train,6.539772,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""selected_explanation"",
  ""short_reason"": ""The dramatic, focused lighting on the uniquely shaped",truncated_json:finishReason=MAX_TOKENS:text_len=116,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=116'},False,gemini__100__67__ava__selected_high__838352.jpg__5374714696,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 979, 'totalTokenCount': 1694, 'candidatesTokenCount': 30, 'promptTokenCount': 685}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__68__aadb__middle_near_miss__farm1_542_20158900971_831f96a17e_b.jpg__bf70b1c955,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_542_20158900971_831f96a17e_b.jpg,farm1_542_20158900971_831f96a17e_b.jpg,aadb,middle_near_miss,near_miss,medium,0.511208,0.553408,0.494475,0.519722,0.523505,1156,0.385,train,,0.45,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The image is a near miss because the compelling moment of the boy on the dragon roller coaster is heavily obstructed by the large, out-of-focus pink track in",truncated_json:finishReason=MAX_TOKENS:text_len=218,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=218'},False,gemini__100__68__aadb__middle_near_miss__farm1_542_20158900971_831f96a17e_b.jpg__bf70b1c955,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 953, 'totalTokenCount': 1697, 'candidatesTokenCount': 56, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__69__ava__middle_near_miss__926738.jpg__78b83387c3,/home/omen_pc1/ava/images/926738.jpg,926738.jpg,ava,middle_near_miss,near_miss,medium,0.538506,0.475242,0.466056,0.476975,0.481057,1769,0.5893333333333334,test,5.487952,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__69__ava__middle_near_miss__926738.jpg__78b83387c3,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__70__aadb__rejected_low__farm1_289_20128169005_5050fd0c6a_b.jpg__a144a49516,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_289_20128169005_5050fd0c6a_b.jpg,farm1_289_20128169005_5050fd0c6a_b.jpg,aadb,rejected_low,not_selected,weak,0.488174,0.433336,0.341227,0.392765,0.404718,2779,0.926,train,,0.35,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__70__aadb__rejected_low__farm1_289_20128169005_5050fd0c6a_b.jpg__a144a49516,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 676, 'totalTokenCount': 1697}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__71__ava__middle_near_miss__492704.jpg__df06626204,/home/omen_pc1/ava/images/492704.jpg,492704.jpg,ava,middle_near_miss,near_miss,medium,0.534389,0.419844,0.549291,0.496022,0.488805,1496,0.49833333333333335,train,5.75,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment",truncated_json:finishReason=MAX_TOKENS:text_len=12,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=12'},False,gemini__100__71__ava__middle_near_miss__492704.jpg__df06626204,MAX_TOKENS,"{'thoughtsTokenCount': 1004, 'totalTokenCount': 1697, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'candidatesTokenCount': 5, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__73__ava__rejected_low__955292.jpg__edb1054775,/home/omen_pc1/ava/images/955292.jpg,955292.jpg,ava,rejected_low,not_selected,weak,0.510924,0.411068,0.431196,0.431118,0.434098,2437,0.812,test,6.356165,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__73__ava__rejected_low__955292.jpg__edb1054775,MAX_TOKENS,"{'thoughtsTokenCount': 1021, 'promptTokenCount': 676, 'totalTokenCount': 1697, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__74__ava__middle_near_miss__884292.jpg__559b0fef5b,/home/omen_pc1/ava/images/884292.jpg,884292.jpg,ava,middle_near_miss,near_miss,medium,0.47352,0.575283,0.41307,0.484,0.495133,1651,0.55,train,4.64567,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__74__ava__middle_near_miss__884292.jpg__559b0fef5b,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__75__ava__selected_high__773246.jpg__35743c0421,/home/omen_pc1/ava/images/773246.jpg,773246.jpg,ava,selected_high,selected,strong,0.500269,0.541924,0.56764,0.550617,0.545962,794,0.2643333333333333,train,6.457944,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__75__ava__selected_high__773246.jpg__35743c0421,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 685, 'totalTokenCount': 1706}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__77__ava__rejected_low__9593.jpg__ffacd370df,/home/omen_pc1/ava/images/9593.jpg,9593.jpg,ava,rejected_low,not_selected,weak,0.519362,0.476198,0.32279,0.40381,0.421309,2701,0.9,train,5.154255,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__77__ava__rejected_low__9593.jpg__ffacd370df,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 676, 'totalTokenCount': 1697}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__78__ava__rejected_low__771080.jpg__c2d3965ca3,/home/omen_pc1/ava/images/771080.jpg,771080.jpg,ava,rejected_low,not_selected,weak,0.588394,0.412878,0.438927,0.443454,0.449625,2286,0.7616666666666667,train,5.611002,,gemini_batch_api,gemini-2.5-pro,{,truncated_json:finishReason=MAX_TOKENS:text_len=1,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=1'},False,gemini__100__78__ava__rejected_low__771080.jpg__c2d3965ca3,MAX_TOKENS,"{'thoughtsTokenCount': 1007, 'totalTokenCount': 1684, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'candidatesTokenCount': 1, 'promptTokenCount': 676}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__79__ava__middle_near_miss__756758.jpg__a43b57d5d0,/home/omen_pc1/ava/images/756758.jpg,756758.jpg,ava,middle_near_miss,near_miss,medium,0.540872,0.482005,0.51952,0.506649,0.505841,1328,0.44233333333333336,train,4.845815,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__79__ava__middle_near_miss__756758.jpg__a43b57d5d0,MAX_TOKENS,"{'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__80__ava__middle_near_miss__843219.jpg__726917e5e4,/home/omen_pc1/ava/images/843219.jpg,843219.jpg,ava,middle_near_miss,near_miss,medium,0.503284,0.532003,0.392967,0.459613,0.472081,2061,0.6866666666666666,train,4.578035,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The intense framing on the eye peering through the mask is compelling, but the warm, uneven lighting on the skin and background holds it back."",
  ""detailed_reason"": ""This image has a strong focal point with the subject's eye looking through the white mask, framed by their hands. This creates a sense of mystery and intensity. However, the overall image is limited by the warm color cast from the lighting, which makes the white mask and background appear yellowish and gives the skin an unnatural tone. A more neutral lighting setup would create cleaner colors and allow the powerful subject matter to stand out more effectively."",",truncated_json:finishReason=MAX_TOKENS:text_len=694,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=694'},False,gemini__100__80__ava__middle_near_miss__843219.jpg__726917e5e4,MAX_TOKENS,"{'thoughtsTokenCount': 861, 'totalTokenCount': 1695, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'candidatesTokenCount': 146, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__82__ava__rejected_low__258209.jpg__d3d2157a39,/home/omen_pc1/ava/images/258209.jpg,258209.jpg,ava,rejected_low,not_selected,weak,0.527823,0.40626,0.431954,0.431263,0.434772,2435,0.8113333333333334,train,5.112281,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__82__ava__rejected_low__258209.jpg__d3d2157a39,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 676, 'totalTokenCount': 1697}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__83__ava__middle_near_miss__123314.jpg__16c4abb91a,/home/omen_pc1/ava/images/123314.jpg,123314.jpg,ava,middle_near_miss,near_miss,medium,0.497012,0.516994,0.410096,0.461547,0.471237,2032,0.677,train,5.231884,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__83__ava__middle_near_miss__123314.jpg__16c4abb91a,MAX_TOKENS,"{'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__85__ava__middle_near_miss__140893.jpg__4973516e82,/home/omen_pc1/ava/images/140893.jpg,140893.jpg,ava,middle_near_miss,near_miss,medium,0.4859,0.474452,0.540726,0.508734,0.502679,1298,0.43233333333333335,train,4.648148,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__85__ava__middle_near_miss__140893.jpg__4973516e82,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__86__ava__rejected_low__63018.jpg__a094d031f3,/home/omen_pc1/ava/images/63018.jpg,63018.jpg,ava,rejected_low,not_selected,weak,0.535897,0.434943,0.382819,0.418976,0.429237,2565,0.8546666666666667,train,6.102767,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__86__ava__rejected_low__63018.jpg__a094d031f3,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 676, 'totalTokenCount': 1697}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__87__ava__rejected_low__291569.jpg__76087ff6e5,/home/omen_pc1/ava/images/291569.jpg,291569.jpg,ava,rejected_low,not_selected,weak,0.43866,0.37253,0.484399,0.435078,0.427197,2386,0.795,train,4.348066,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__87__ava__rejected_low__291569.jpg__76087ff6e5,MAX_TOKENS,"{'thoughtsTokenCount': 1021, 'promptTokenCount': 676, 'totalTokenCount': 1697, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__88__aadb__selected_high__farm1_338_20320769242_7145a81a88_b.jpg__b3a6f45ffd,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_338_20320769242_7145a81a88_b.jpg,farm1_338_20320769242_7145a81a88_b.jpg,aadb,selected_high,selected,strong,0.504726,0.625068,0.644502,0.622751,0.61479,265,0.088,train,,0.65,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""selected_explanation"",
  ""short_reason"": ""The dynamic action of lifting the glossy noodles with orange chopsticks creates an appetizing and engaging focal point."",
  ""detailed_reason"": ""This image is compelling due to its dynamic composition, where orange chopsticks and a red spoon lift a portion of the noodle dish, drawing the viewer's eye directly to the food. The lighting effectively highlights the glossy texture of the gravy on the thick yellow noodles, the",truncated_json:finishReason=MAX_TOKENS:text_len=486,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=486'},False,gemini__100__88__aadb__selected_high__farm1_338_20320769242_7145a81a88_b.jpg__b3a6f45ffd,MAX_TOKENS,"{'candidatesTokenCount': 101, 'promptTokenCount': 685, 'thoughtsTokenCount': 907, 'totalTokenCount': 1693, 'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__90__ava__rejected_low__853202.jpg__5e5c7ac78f,/home/omen_pc1/ava/images/853202.jpg,853202.jpg,ava,rejected_low,not_selected,weak,0.524775,0.378651,0.433661,0.420768,0.422574,2548,0.849,train,6.059633,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""rejection_reason"",
  ""short_reason"": ""The composition is unbalanced due to the large, empty black space separating",truncated_json:finishReason=MAX_TOKENS:text_len=135,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=135'},False,gemini__100__90__ava__rejected_low__853202.jpg__5e5c7ac78f,MAX_TOKENS,"{'thoughtsTokenCount': 974, 'totalTokenCount': 1685, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'candidatesTokenCount': 35, 'promptTokenCount': 676}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__92__ava__selected_high__66256.jpg__5f2d848e27,/home/omen_pc1/ava/images/66256.jpg,66256.jpg,ava,selected_high,selected,strong,0.519563,0.685108,0.528224,0.590112,0.597523,456,0.15166666666666667,test,4.772894,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""selected_explanation"",
  ""short_reason"": ""The sharp focus on the vibrant orange goldfish against the",truncated_json:finishReason=MAX_TOKENS:text_len=121,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=121'},False,gemini__100__92__ava__selected_high__66256.jpg__5f2d848e27,MAX_TOKENS,"{'candidatesTokenCount': 31, 'promptTokenCount': 685, 'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 978, 'totalTokenCount': 1694}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__96__ava__middle_near_miss__209659.jpg__7cf0d12945,/home/omen_pc1/ava/images/209659.jpg,209659.jpg,ava,middle_near_miss,near_miss,medium,0.544028,0.558187,0.443083,0.499219,0.510022,1456,0.485,train,5.409421,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The image is a near-miss because the distracting cartoon character in the background clashes with the musician's focused performance."",
  ""detailed_reason"": ""The photograph effectively captures the musician's expressive face and the way the stage lights reflect off his saxophone. However, the composition is weakened by the inclusion of a cartoon character in the lower right background, which is visually distracting and tonally inconsistent with the subject. Cropping the image to remove the character or choosing a different camera angle would have created a more cohesive and powerful portrait of the performer."",
  ""comparison_reason"": null
}",,,near_miss_feedback,The image is a near-miss because the distracting cartoon character in the background clashes with the musician's focused performance.,"The photograph effectively captures the musician's expressive face and the way the stage lights reflect off his saxophone. However, the composition is weakened by the inclusion of a cartoon character in the lower right background, which is visually distracting and tonally inconsistent with the subject. Cropping the image to remove the character or choosing a different camera angle would have created a more cohesive and powerful portrait of the performer.",,{},True,gemini__100__96__ava__middle_near_miss__209659.jpg__7cf0d12945,STOP,"{'thoughtsTokenCount': 638, 'totalTokenCount': 1470, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'candidatesTokenCount': 144, 'promptTokenCount': 688}",4,0,True,['near_miss_missing_positive_aspect'],False
